# Isothermal calorimetry of a CEM III-B-32.5 N LH-SR Mokra paste — blastfurnace, 66-80 % slag
#
# Source dataset: Šmilauer V., Reiterman P. (2025), Isothermal calorimetry
#   database of 65 cements and approximations. Zenodo.
#   doi: 10.5281/zenodo.15212785
#   license: CC-BY-4.0  <https://creativecommons.org/licenses/by/4.0/>
#   source file: 121-CEM III-B-32.5 N LH-SR Mokra-495.csv
#
# Companion article, to be cited (CC BY-NC-ND 3.0 — cite, do not reproduce):
#   Šmilauer V., Edelmannová J., Reiterman P., Isothermal calorimetry database
#   of 65 cements with analytical approximations, Ceramics-Silikáty 70(1),
#   25-33 (2026). doi: 10.13168/cs.2025.0048
#
# cement: CEM III/B 32.5 N LH-SR, Mokra
# blaine: 495 m2/kg
# wb: 0.45
# temperature: 20C
# Truncated from line: 59 with assigned time: 0.75 h normalized with binder mass: 25.283 g
# Released heat up to 45 minutes (J/g of binder): 8.0 estimated
# reference fit by the depositors: Fitted affinity hydration model, B1 0.279777 h^-1, B2 1.000e-02, eta 6.9552, DoHInf 0.85, Qpot 380.0 J/g, Ea 48000.0 J/mol
#
# Subset of the source record: 493 of 11783 rows, chosen as
#   the rows nearest to 500 log-spaced times. Values are verbatim; no
#   interpolation, no smoothing. Regenerate with data/experimental/regenerate.jl
#
# The fourth column is NOT a measurement: it is the depositors' own
#   affinity-model fit, read off their tabulated curve at the row nearest
#   in time. It is carried so that a fit can be judged against somebody
#   else's on the very same record.
#
# columns: hydration time (h), heat flow (W/g of binder), heat (J/g of
#   binder), depositors' fitted heat (J/g of binder)
time_h,heat_flow_W_per_g,heat_J_per_g,reference_fit_J_per_g
1.005923122829861,0.0010994390256807017,0.02367054712492097,0.0
1.0181494140625,0.0010575001668442126,0.07113138438346557,0.0169
1.0292887369791668,0.001021253054679901,0.11280062241266521,0.0169
1.0473128255208333,0.0009665354780579368,0.17726614494450582,0.0342
1.061276312934028,0.0009271738945663414,0.2248375138901116,0.0342
1.0742656792534722,0.0008924776967252142,0.2673825318575938,0.052
1.0836159939236112,0.0008694520204312945,0.2970368069653421,0.052
1.100803493923611,0.000828868145035131,0.34955407724092874,0.0702
1.1169851345486113,0.0007935958400839448,0.39679525609159044,0.0889
1.1324107530381944,0.0007623826743954199,0.4399824623268612,0.0889
1.1470353190104168,0.000734754655311407,0.47938192608399444,0.1081
1.1623017035590277,0.0007079225631700589,0.5190122529488069,0.1277
1.1793221028645833,0.000679640060361295,0.5615180596693015,0.1277
1.1951680501302084,0.0006562272394064991,0.5996206086840898,0.1479
1.210369873046875,0.0006347064290679132,0.6349319248931736,0.1686
1.2192338993151983,0.0006227291330567306,0.6549946202292877,0.1686
1.2361853967110317,0.0006016384969095617,0.6923371220293061,0.1686
1.2539045807388094,0.0005807064093379143,0.7300474585898944,0.1898
1.2735025625096428,0.0005599875468796035,0.7702852938193818,0.2116
1.2918128769927555,0.0005421094579431827,0.8066023231029182,0.234
1.3005584010812972,0.0005337617937013576,0.8235386274082865,0.234
1.3219329128000472,0.0005157780938067298,0.8639111411894125,0.2569
1.3431313720014362,0.0004988653896192378,0.9026177911351707,0.2569
1.3541685627566444,0.0004909980713103155,0.9222833524469729,0.2805
1.377306651406818,0.00047536712944291264,0.9625182011681245,0.2805
1.3887830918365056,0.00046792322920087635,0.982004309264098,0.3046
1.4135438340240054,0.0004536879989237163,1.0230660752368548,0.3295
1.4276278658707937,0.00044592854599768885,1.0458724857602821,0.3295
1.4422837971316442,0.0004386390345498972,1.0692079767412301,0.3549
1.4709742878543006,0.0004253191853200383,1.1138103600248008,0.3811
1.483542918496662,0.00041987940725733355,1.1329317400979884,0.3811
1.5091863646772172,0.00040978259992679057,1.1712224901710564,0.408
1.5223431707753077,0.00040471033448611564,1.19051151626246,0.408
1.5503428452544743,0.00039569082727577704,1.2308475811516872,0.4356
1.5642528251806895,0.0003912831288680076,1.250551806630033,0.4356
1.5791284151871998,0.0003869892046545863,1.271390874894439,0.4639
1.609347395764457,0.00037892208809230164,1.3130422131345334,0.493
1.631468505859375,0.0003735605239108258,1.343004564402872,0.493
1.647910639444987,0.00036995368808264226,1.3650094923963878,0.5229
1.670105886856715,0.0003651149135241823,1.3943765454554493,0.5229
1.687344605525335,0.0003619096924643153,1.4169358962214893,0.5536
1.7080262325869666,0.0003580643262346937,1.4437383176893241,0.5536
1.727872729168998,0.0003547359864393801,1.4692021778338065,0.5852
1.7673695451683467,0.0003485567604146421,1.5191917782690072,0.6176
1.7870198645856645,0.000345827550067757,1.5437525505678429,0.6176
1.8045927337805432,0.0003433868744017496,1.56555320543901,0.651
1.826612005631129,0.0003406348951719727,1.5926641957717427,0.651
1.8489305277665455,0.00033790317609829965,1.6199233363058059,0.6853
1.8696583211421969,0.00033566617961411084,1.6450542278786853,0.7205
1.9139372840192583,0.0003310711246365316,1.6981946132972845,0.7567
1.9401075928741032,0.0003286811286502487,1.7292732697224353,0.7567
1.9634559645917682,0.0003265773728691556,1.7568118640387786,0.7939
1.9884755806128183,0.00032452253722733444,1.7861343495742965,0.7939
2.013495196633869,0.0003224677015855132,1.8152717547943342,0.8322
2.0405275401804186,0.0003205107266958066,1.8465579395737122,0.8716
2.0738829521338147,0.0003181307125972812,1.8849018065103476,0.8716
2.110275880363252,0.000315596017430965,1.926415515035737,0.9121
2.1466688085926906,0.0003133878311334171,1.9676185303406402,0.9538
2.1813975454701318,0.00031128062172118076,2.006667633743326,0.9967
2.216126282347573,0.0003091770705874984,2.0454535152349163,0.9967
2.2562058778603875,0.00030707727375673305,2.089912119972713,1.0408
2.296557617584864,0.00030496321910859574,2.134366537576809,1.0862
2.3369093573093416,0.0003028491644604585,2.1785138543623757,1.1329
2.373470710780886,0.00030105382313839785,2.218256973428198,1.181
2.4182513127062055,0.00029903192630811496,2.266626935348836,1.181
2.463031914631526,0.0002970100294778321,2.314670946943948,1.2306
2.508365872303645,0.0002950169903825358,2.362981017090329,1.2816
2.5400060607327353,0.0002936927499075127,2.3965094138934018,1.3341
2.5716462491618266,0.00029236850943248956,2.4298869735111164,1.3341
2.622171969546212,0.0002903157804292327,2.482879951814586,1.3882
2.6726976899305983,0.0002884444532716878,2.5355160517422206,1.444
2.725436735815472,0.00028649115091248253,2.59009485112007,1.5014
2.774454666376114,0.0002846756679472337,2.640490198957805,1.5606
2.808706686496735,0.0002834070717755243,2.675514565533896,1.5606
2.8568208702405293,0.0002817648247552977,2.7244615775916188,1.6216
2.9049350539843246,0.00028019399564807666,2.773130319486021,1.6844
2.9613670542505055,0.000278321396261351,2.829862972826839,1.7492
3.009289723899629,0.00027668902652624766,2.877738618884366,1.7492
3.0572123935487534,0.0002751211156895279,2.925338206162363,1.8161
3.0680902901622984,0.0002747834195960956,2.936105454590245,1.8161
3.119268918236097,0.0002731946176997598,2.986586030084319,1.885
3.1608112088176936,0.00027190496863064054,3.027346463824561,1.9561
3.2023534993992913,0.0002706153195615213,3.0679140276498447,1.9561
3.2480377275413934,0.0002693782073459049,3.11231494678441,2.0295
3.2889854184786476,0.00026821080140633713,3.151938398231383,2.1051
3.3189458388752406,0.00026735663913436626,3.180820884436171,2.1051
3.3734705445501536,0.0002658979416657665,3.2331522555943932,2.1833
3.424557954404089,0.00026461935970041936,3.28193721425149,2.1833
3.469146223531829,0.00026350343393836224,3.3243237605109575,2.2639
3.4960789293050762,0.0002628293799595418,3.3498397807788893,2.2639
3.530394276976585,0.00026197055809339413,3.3822554269769802,2.3471
3.576571753223737,0.000260875338108952,3.425714094092029,2.3471
3.6227492294708883,0.0002598831047256914,3.468999253216129,2.433
3.6785365978214477,0.00025868437985503346,3.5210723807145996,2.5218
3.751018639074432,0.00025712693005779563,3.5883690826735433,2.6135
3.8009324353933334,0.0002562583081996163,3.6344940938614636,2.6135
3.850846231712235,0.000255393792293693,3.6804633915757536,2.7082
3.9032984473307923,0.00025448531051015084,3.7286031111271485,2.7082
3.933904292252328,0.0002539552117859456,3.756613364326143,2.806
4.00028813832336,0.0002528336483120087,3.8171684784789615,2.9072
4.036066139472855,0.000252337805380752,3.8497017232106026,2.9072
4.094616925385263,0.0002515263572175949,3.9028046800944174,3.0117
4.14040768649843,0.00025089174867364754,3.94421567353285,3.0117
4.18994395494461,0.0002502745956176221,3.9888997922442697,3.1198
4.255973601076338,0.00024952731154732286,4.048302929763185,3.1198
4.306499837239583,0.00024895548580496394,4.093638556939391,3.2315
4.374022695753309,0.0002482648857816183,4.154066818679563,3.3471
4.4092713440789115,0.00024801945897895406,4.185554852887904,3.3471
4.46387254609002,0.0002476392855803198,4.23426926672036,3.4667
4.569418110847473,0.00024702625804404,4.328235142870118,3.5904
4.617108453644646,0.0002468247893970028,4.370628609207889,3.5904
4.653575022220611,0.00024667073577100277,4.403021568346737,3.7184
4.729940651787651,0.0002464921697599373,4.4708076957347505,3.7184
4.779002210828993,0.00024640540369016896,4.514335877856832,3.8509
4.863585654364692,0.00024649204688613106,4.58937875417191,3.988
4.89910753885905,0.0002465340712759086,4.6209025444516065,3.988
4.980664346615473,0.0002468414749782769,4.693319503457318,4.13
5.025170106755362,0.00024709608527544895,4.73288902330264,4.13
5.114163110521105,0.0002476383835272879,4.812136585394301,4.277
5.1928650089767245,0.0002483993880862831,4.88240699119133,4.4293
5.245164169404242,0.0002490049512621267,4.929231884004997,4.4293
5.331122324930297,0.00025013986257449574,5.006461905573023,4.5871
5.3707387210925415,0.00025067481605570895,5.0421747564554895,4.5871
5.444655472106404,0.00025200306010364195,5.109056124197536,4.7506
5.522982328931491,0.0002534105513683988,5.180313551447332,4.7506
5.605049267543687,0.0002551573038136875,5.255438825487594,4.92
5.687453151477707,0.0002569544830251955,5.331396241541463,5.0955
5.728948274387253,0.0002579750113739157,5.369856954329178,5.0955
5.818449022438791,0.00026017618693899037,5.453331810064228,5.2775
5.892035022775332,0.00026216878714519263,5.522514583852348,5.2775
5.977299851775169,0.00026456144616596677,5.603354764300779,5.4662
6.056375388503074,0.0002668064665568323,5.678987529518155,5.6619
6.134965663949648,0.00026903995068494266,5.754789543230566,5.6619
6.220486938092444,0.0002723871447283183,5.838109831761425,5.8649
6.290123541553815,0.00027594177072551757,5.906816590814701,5.8649
6.361912202239036,0.0002802344241714246,5.978666302776753,6.0754
6.466443873975012,0.0002872872730747465,6.085430427260965,6.2938
6.54315051443047,0.0002925708860083864,6.165492575644081,6.2938
6.640928220152855,0.00029948511909763166,6.2696909987177065,6.5204
6.712789190544022,0.00030458953555546344,6.3478279022874515,6.5204
6.81594094534715,0.0003117603810805557,6.462278110238942,6.7555
6.90844935145643,0.00031810412239154594,6.567160080544772,6.9995
6.991581950651274,0.0003238049200377549,6.66321450140365,6.9995
7.069404210448265,0.00032907921359048484,6.754671294212993,7.2528
7.151062169008784,0.00033460182962955637,6.852222004637389,7.2528
7.280954412553045,0.0003433865825206892,7.010739789349561,7.5157
7.357611859308348,0.0003486890623612806,7.106234071049384,7.7887
7.442545754843288,0.0003545737147623388,7.213749596091876,7.7887
7.552387892074054,0.0003622048384042568,7.35546531984081,8.072
7.665810968279838,0.00037024602672948117,7.505003614368311,8.3663
7.746519439154201,0.0003761091528258992,7.613429016856791,8.3663
7.856963021688991,0.0003842430444528208,7.764577468064067,8.6718
7.938664984901746,0.00039035477144055974,7.878491454825209,8.6718
8.03717945098877,0.0003980595602390094,8.018297845318596,8.9891
8.169144081539578,0.0004086739078945421,8.209915211051408,8.9891
8.260616363949246,0.0004162370130342888,8.345728404646342,9.3185
8.380827946133085,0.00042634624524445905,8.528042939617258,9.6607
8.498734903335572,0.00043650206446691565,8.711167413322938,9.6607
8.596094315581853,0.00044510762048042077,8.865652295197316,10.016
8.729631401167977,0.00045728557356337565,9.082530735377622,10.3849
8.844557822942734,0.0004681405176922482,9.273971372090639,10.3849
8.936040870282385,0.00047678120581492507,9.429571145865607,10.7681
9.081342281169363,0.0004906114385881142,9.682569661594144,10.7681
9.169322329031097,0.0004990876974140291,9.839302460831677,11.1659
9.2768954906861,0.0005094516149506818,10.034587633303659,11.1659
9.409715185364089,0.0005223328062495253,10.28125160796405,11.579
9.543749227722486,0.0005354421928734564,10.536451244679704,12.0079
9.687341634101339,0.0005495518233621816,10.81688566773598,12.0079
9.774532028105524,0.0005579725069385593,10.990707222148504,12.4532
9.909755056897799,0.0005709592520714177,11.265490851304119,12.4532
10.064550417462986,0.0005856474283584345,11.587767172301408,12.9153
10.20887492093775,0.0005992449877990592,11.895592490760345,13.3949
10.308788770768379,0.000608591975165949,12.112815844447967,13.3949
10.447051038808294,0.0006214989841109999,12.418956310865465,13.8926
10.60474891179138,0.0006359935431884431,12.775903325190507,14.4089
10.746650706397164,0.0006488204250431954,13.104093308594686,14.4089
10.867307631174723,0.000659633099844202,13.388266469943776,14.9444
11.015374323527018,0.0006725358244210449,13.743324216170512,14.9444
11.152114573584663,0.0006843507327408629,14.077307190048563,15.4997
11.3085662094752,0.0006977450777186897,14.466523260955501,15.4997
11.43644395881229,0.0007085434912843481,14.790231232669251,16.0753
11.592410674095154,0.000721642581048466,15.191741795770339,16.6719
11.754257396062217,0.0007350563711390951,15.616130078053025,16.6719
11.910789777967665,0.0007476505532293295,16.033925406542288,17.2899
12.0638419924842,0.0007593778721199906,16.449132493291344,17.2899
12.215192179150053,0.0007706297313901394,16.86595342267173,17.9299
12.393271143171523,0.0007832745269906748,17.364069087710206,18.5925
12.524117612838745,0.0007921247236250433,17.735134250403586,18.5925
12.691548876232572,0.0008031919109878945,18.215925277456627,19.2781
12.846465549468995,0.000813433656320175,18.66671822369635,19.2781
13.055646341906654,0.0008280766164518231,19.284754248639512,19.9873
13.231855914062924,0.000840707929799995,19.814078558785063,20.7204
13.379505885707008,0.0008504707759186657,20.263576233009836,20.7204
13.557423840363821,0.0008613820521584565,20.811849369078587,21.478
13.72638972149955,0.0008709808803449966,21.338744927876984,21.478
13.912399655183156,0.0008809170839759908,21.92535096266074,22.2604
14.107108795113035,0.0008907168342861774,22.546299949997536,23.068
14.282784129778545,0.000899110617442001,23.11229286089368,23.068
14.46581563492616,0.0009073814195955018,23.707453782730767,23.9011
14.658731732567151,0.0009156769096008679,24.340551450819223,23.9011
14.839291277660264,0.0009229409911474184,24.938159217129936,24.7599
15.061030648218262,0.0009311416924864468,25.678260853348977,25.6448
15.2419661421246,0.0009372464017234559,26.28678831182306,25.6448
15.430374782019193,0.0009430885323443741,26.924517796522938,26.5558
15.643299217952624,0.0009487061763905304,27.649615562273,26.5558
15.830664652387302,0.0009529944897396211,28.291023249078926,27.4931
16.079853785501587,0.0009579344780633768,29.148235229960655,28.4568
16.24349595811632,0.0009603312886234492,29.713305696317175,28.4568
16.46670574300819,0.0009631955178987997,30.486179545319406,29.4469
16.69810255540742,0.0009653099652120633,31.289467723013566,29.4469
16.914414038591914,0.000966005355963329,32.041467540958045,30.4634
17.136229586468804,0.0009657631713379411,32.812705403172586,31.5061
17.355056312680244,0.0009643768232220481,33.57297838914381,31.5061
17.5872454155816,0.0009620411292247529,34.378158817375315,32.5748
17.821997823317847,0.0009586410936414241,35.18982767796907,32.5748
18.047060751517613,0.0009546466804203102,35.965032615041615,33.6694
18.297048469318284,0.0009494250952561035,36.82198057243804,34.7895
18.52035531858603,0.0009441785191263646,37.583145962686885,34.7895
18.77487360570166,0.000937097140591109,38.44510062065524,35.9348
19.01237041592598,0.000930069272034039,39.243336089234994,35.9348
19.266302444007664,0.0009221945509204016,40.090026465120395,37.1048
19.513699697587224,0.0009142813905073929,40.907967402886534,38.2992
19.788774196770458,0.000904595296272116,41.808593586987286,38.2992
20.028314398593373,0.0008957921725642319,42.58489732742218,39.5173
20.31532869299253,0.0008850573715449178,43.504968374885436,39.5173
20.546084090736176,0.0008762752819676156,44.236495870392034,40.7585
20.82365991950035,0.0008656325393661192,45.10673833765092,42.0223
21.080200691951646,0.0008555552202388462,45.90149466628129,42.0223
21.353307123184205,0.0008448682246215276,46.73742216186882,43.308
21.652537829346127,0.0008330591639644421,47.6412012537402,43.308
21.954412108129926,0.0008209677378976416,48.539955974299716,44.6147
22.239200618200833,0.0008093709919284851,49.37569910230026,45.9418
22.482383318079844,0.000799538755999612,50.07994367040766,45.9418
22.78011705186632,0.0007878499904134897,50.930622462189866,47.2884
23.11978161805206,0.0007741170181670739,51.88580545515864,47.2884
23.428955326543914,0.0007605717456591635,52.73979753296971,48.6537
23.726707521478335,0.0007485218144316216,53.54853649743366,50.0369
24.0474405655596,0.0007365947133077052,54.40590502298777,50.0369
24.34326045897272,0.0007255807303756752,55.18448662305441,51.437
24.652582397990756,0.0007142061605586612,55.9861088599732,51.437
25.021212371521525,0.0007009040895232243,56.92501896089962,52.8531
25.301804173986117,0.00069114886216468,57.62807715111835,54.2843
25.65628809611003,0.0006786489942698972,58.50213732447526,54.2843
25.972285901175606,0.0006675383674247937,59.26781172837459,55.7297
26.340422396130034,0.0006546673173857175,60.143944282915136,55.7297
26.659783194263778,0.0006437929020856603,60.89035628047788,57.1884
26.993946497042973,0.0006326073321507411,61.658053475125925,58.6593
27.368532729148864,0.0006212702808281035,62.50335640876419,58.6593
27.716082244846557,0.0006109935810928319,63.274258774575834,60.1417
28.094638201793035,0.0006001048709263879,64.09954855451345,60.1417
28.455945438543957,0.0005896309019480623,64.87330324556186,61.6345
28.86171603785621,0.000577878971767666,65.72608409680637,63.1369
29.223296472761366,0.0005677939860127418,66.4717803071362,63.1369
